
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-04-17 00:00:00,-8.00,-9.10,-0.60,1.30,-1.30,0.90,181.90,-125.10,271.30,0.20,0.00,0.00
2019-04-17 00:01:00,-7.70,-8.90,-0.50,1.40,-1.20,0.90,182.30,-124.80,271.30,0.50,0.00,0.00
2019-04-17 00:02:00,-7.40,-8.60,-0.60,1.40,-1.10,0.90,182.40,-124.90,271.30,0.50,0.00,0.00
2019-04-17 00:03:00,-7.20,-8.30,-0.60,1.50,-1.10,0.90,182.20,-125.20,271.30,0.20,0.00,0.00
2019-04-17 00:04:00,-7.10,-8.20,-0.60,1.50,-1.20,0.90,181.80,-125.70,271.40,0.40,0.00,0.00
2019-04-17 00:05:00,-7.10,-8.10,-0.80,1.40,-1.20,0.80,181.50,-126.10,271.40,0.50,0.00,0.00
2019-04-17 00:06:00,-7.30,-8.30,-0.80,1.30,-1.40,0.70,181.00,-126.60,271.40,0.60,0.00,0.00
2019-04-17 00:07:00,-7.50,-8.60,-0.80,1.20,-1.40,0.70,181.70,-126.00,271.40,0.60,0.00,0.00
2019-04-17 00:08:00,-7.60,-8.80,-0.70,1.30,-1.40,0.70,181.50,-126.30,271.40,0.20,0.00,0.00
2019-04-17 00:09:00,-7.80,-9.00,-0.60,1.20,-1.40,0.70,180.90,-127.10,271.50,0.30,0.00,0.00
2019-04-17 00:10:00,-7.80,-9.10,-0.70,1.20,-1.30,0.70,180.60,-127.50,271.50,0.00,0.00,0.00
2019-04-17 00:11:00,-7.80,-9.00,-0.80,1.10,-1.30,0.60,180.90,-127.30,271.50,0.30,0.00,0.00
2019-04-17 00:12:00,-7.60,-8.70,-1.00,0.90,-1.40,0.40,180.70,-127.60,271.50,0.30,0.00,0.00
2019-04-17 00:13:00,-7.40,-8.40,-1.20,0.70,-1.60,0.10,179.70,-128.70,271.60,0.40,0.00,0.00
2019-04-17 00:14:00,-7.20,-8.20,-1.50,0.40,-1.80,,178.80,-129.60,271.60,0.80,0.00,0.00
2019-04-17 00:15:00,-7.40,-8.30,-1.80,0.10,-2.00,,178.60,-129.80,271.60,1.00,0.00,0.00
2019-04-17 00:16:00,-7.40,-8.30,-1.80,0.10,-2.10,,179.70,-128.70,271.60,1.00,0.00,0.00
2019-04-17 00:17:00,-7.30,-8.20,-1.80,0.10,-2.10,,180.00,-128.50,271.60,0.90,0.00,0.00
