
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2018-11-26 00:00:00,-7.00,-8.20,-1.20,1.10,-1.60,0.60,198.20,-117.30,273.10,0.50,0.00,0.00
2018-11-26 00:01:00,-7.00,-8.10,-1.20,1.10,-1.60,0.50,198.40,-117.10,273.10,0.70,0.00,0.00
2018-11-26 00:02:00,-6.90,-8.00,-1.20,1.00,-1.70,0.40,198.50,-117.10,273.10,0.30,0.00,0.00
2018-11-26 00:03:00,-6.90,-8.00,-1.20,0.90,-1.70,0.30,198.50,-117.10,273.10,0.70,0.00,0.00
2018-11-26 00:04:00,-6.90,-8.00,-1.20,0.90,-1.70,0.30,198.70,-116.90,273.20,0.50,0.00,0.00
2018-11-26 00:05:00,-6.90,-8.00,-1.20,0.80,-1.80,0.20,198.60,-117.10,273.20,0.40,0.00,0.00
2018-11-26 00:06:00,-6.90,-8.00,-1.20,0.80,-1.80,0.10,198.70,-117.00,273.20,0.30,0.00,0.00
2018-11-26 00:07:00,-6.90,-7.90,-1.20,0.80,-1.80,0.10,198.80,-117.00,273.20,0.60,0.00,0.00
2018-11-26 00:08:00,-6.80,-7.90,-1.20,0.80,-1.80,0.20,198.90,-117.00,273.20,0.60,0.00,0.00
2018-11-26 00:09:00,-6.80,-7.90,-1.20,0.90,-1.80,0.20,198.60,-117.30,273.20,0.70,0.00,0.00
