
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-02-25 00:00:00,-7.20,-8.30,-0.60,0.20,-0.80,0.10,202.80,-98.60,270.00,0.80,0.00,0.00
2019-02-25 00:01:00,-7.40,-8.50,-0.60,0.10,-0.70,0.10,204.60,-96.80,270.00,0.80,0.00,0.00
2019-02-25 00:02:00,-7.30,-8.40,-0.60,0.10,-0.70,0.00,205.20,-96.20,270.00,0.90,0.00,0.00
2019-02-25 00:03:00,-7.00,-8.10,-0.70,0.10,-0.80,0.00,203.60,-97.80,270.00,0.90,0.00,0.00
2019-02-25 00:04:00,-7.10,-8.10,-0.70,0.00,-0.80,0.00,202.30,-99.10,270.00,1.10,0.00,0.00
2019-02-25 00:05:00,-7.40,-8.60,-0.60,0.10,-0.80,0.00,201.10,-100.30,270.00,0.60,0.00,0.00
2019-02-25 00:06:00,-7.80,-9.10,-0.60,0.10,-0.80,0.00,199.40,-102.00,270.00,0.70,0.00,0.00
2019-02-25 00:07:00,-8.30,-9.60,-0.50,0.10,-0.70,0.00,195.80,-105.50,270.00,0.70,0.00,0.00
2019-02-25 00:08:00,-8.40,-9.80,-0.50,0.10,-0.60,0.10,195.60,-105.70,270.00,0.80,0.00,0.00
2019-02-25 00:09:00,-8.10,-9.30,-0.60,0.10,-0.60,0.00,195.60,-105.70,270.00,1.00,0.00,0.00
