
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-03-17 00:00:00,-7.70,-8.70,-3.60,,-4.80,,174.90,-141.20,273.30,0.60,0.00,0.00
2019-03-17 00:01:00,-7.60,-8.70,-3.80,,-5.00,,174.80,-141.30,273.30,0.80,0.00,0.00
2019-03-17 00:02:00,-7.70,-8.60,-3.80,,-5.10,,174.40,-141.80,273.30,0.80,0.00,0.00
2019-03-17 00:03:00,-7.70,-8.70,-3.70,,-5.00,,174.00,-142.20,273.30,0.70,0.00,0.00
2019-03-17 00:04:00,-7.80,-8.80,-3.60,,-4.80,,173.20,-143.00,273.30,0.70,0.00,0.00
2019-03-17 00:05:00,-7.90,-8.80,-3.50,,-4.70,,173.60,-142.60,273.30,0.70,0.00,0.00
2019-03-17 00:06:00,-7.90,-8.80,-3.40,,-4.60,,173.80,-142.30,273.20,0.50,0.00,0.00
2019-03-17 00:07:00,-7.90,-8.80,-3.10,0.00,-4.40,,174.10,-142.00,273.20,0.50,0.00,0.00
2019-03-17 00:08:00,-8.00,-8.90,-2.90,0.20,-4.20,0.00,173.30,-142.80,273.20,0.30,0.00,0.00
2019-03-17 00:09:00,-8.00,-8.90,-2.90,0.30,-4.00,0.10,173.60,-142.40,273.20,0.50,0.00,0.00
2019-03-17 00:10:00,-8.00,-8.90,-2.60,0.40,-3.90,0.20,174.10,-141.90,273.20,0.50,0.00,0.00
2019-03-17 00:11:00,-7.90,-8.90,-2.50,0.50,-3.70,0.20,173.90,-142.00,273.20,0.40,0.00,0.00
2019-03-17 00:12:00,-7.90,-8.80,-2.50,0.40,-3.60,0.20,173.50,-142.40,273.20,0.30,0.00,0.00
2019-03-17 00:13:00,-7.90,-8.80,-2.50,0.30,-3.70,0.10,174.20,-141.70,273.20,0.60,0.00,0.00
2019-03-17 00:14:00,-7.80,-8.70,-2.60,0.40,-3.70,0.00,174.90,-141.00,273.20,0.40,0.00,0.00
2019-03-17 00:15:00,-7.70,-8.70,-2.50,0.50,-3.70,0.20,174.50,-141.50,273.20,0.40,0.00,0.00
2019-03-17 00:16:00,-7.70,-8.70,-2.40,0.60,-3.60,0.30,174.10,-141.90,273.20,0.40,0.00,0.00
2019-03-17 00:17:00,-7.70,-8.70,-2.50,0.40,-3.60,0.20,175.10,-141.00,273.20,0.40,0.00,0.00
