
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-03-16 00:00:00,-8.30,-9.30,-1.70,0.30,-2.20,,171.00,-138.10,271.70,0.70,0.00,0.00
2019-03-16 00:01:00,-8.40,-9.40,-1.80,0.30,-2.10,,171.20,-137.90,271.70,0.40,0.00,0.00
2019-03-16 00:02:00,-8.30,-9.40,-1.70,0.20,-2.10,,172.10,-137.00,271.70,0.50,0.00,0.00
2019-03-16 00:03:00,-8.00,-9.10,-1.90,0.00,-2.30,,172.20,-136.90,271.70,0.60,0.00,0.00
2019-03-16 00:04:00,-7.80,-9.00,-1.90,,-2.50,,172.30,-136.90,271.70,0.60,0.00,0.00
2019-03-16 00:05:00,-7.80,-8.90,-1.90,,-2.60,,172.10,-137.10,271.70,0.80,0.00,0.00
2019-03-16 00:06:00,-7.80,-8.80,-2.00,,-2.60,,171.60,-137.60,271.70,0.60,0.00,0.00
2019-03-16 00:07:00,-7.80,-8.80,-2.10,,-2.70,,171.40,-137.80,271.70,0.90,0.00,0.00
2019-03-16 00:08:00,-7.90,-8.90,-2.10,,-2.80,,170.50,-138.70,271.80,0.70,0.00,0.00
2019-03-16 00:09:00,-8.00,-9.00,-2.20,,-2.80,,169.20,-140.00,271.70,0.80,0.00,0.00
2019-03-16 00:10:00,-8.10,-9.00,-2.20,,-2.80,,169.40,-139.70,271.70,1.20,0.00,0.00
2019-03-16 00:11:00,-8.20,-9.10,-2.10,,-2.80,,170.50,-138.50,271.70,0.80,0.00,0.00
2019-03-16 00:12:00,-8.10,-9.10,-1.90,0.00,-2.70,,169.80,-139.10,271.70,0.80,0.00,0.00
2019-03-16 00:13:00,-8.40,-9.30,-1.90,0.00,-2.50,,170.00,-138.90,271.70,0.90,0.00,0.00
2019-03-16 00:14:00,-8.60,-9.60,-1.80,0.00,-2.40,,169.70,-139.10,271.70,0.60,0.00,0.00
2019-03-16 00:15:00,-8.80,-9.70,-1.80,0.20,-2.20,,170.30,-138.40,271.60,0.80,0.00,0.00
2019-03-16 00:16:00,-8.70,-9.70,-1.60,0.40,-2.10,0.00,170.50,-138.20,271.60,0.60,0.00,0.00
2019-03-16 00:17:00,-8.60,-9.70,-1.50,0.60,-1.90,0.10,171.30,-137.40,271.60,0.30,0.00,0.00
2019-03-16 00:18:00,-8.40,-9.50,-1.30,0.60,-1.90,0.10,172.40,-136.30,271.60,0.30,0.00,0.00
2019-03-16 00:19:00,-8.20,-9.30,-1.00,0.80,-1.80,0.20,172.30,-136.50,271.60,0.00,0.00,0.00
2019-03-16 00:20:00,-8.10,-9.40,-0.80,0.90,-1.80,0.30,172.70,-136.20,271.70,0.10,0.00,0.00
2019-03-16 00:21:00,-8.10,-9.40,-0.70,0.90,-1.70,0.40,172.90,-136.10,271.70,0.00,0.00,0.00
2019-03-16 00:22:00,-8.00,-9.30,-0.60,0.90,-1.70,0.50,172.90,-136.30,271.70,0.00,0.00,0.00
2019-03-16 00:23:00,-8.00,-9.30,-0.60,0.90,-1.70,0.40,172.90,-136.40,271.80,0.00,0.00,0.00
2019-03-16 00:24:00,-8.00,-9.40,-0.60,0.90,-1.80,0.40,173.10,-136.40,271.80,0.00,0.00,0.00
2019-03-16 00:25:00,-8.00,-9.30,-0.60,0.80,-1.80,0.40,172.70,-136.90,271.80,0.10,0.00,0.00
2019-03-16 00:26:00,-7.90,-9.10,-0.90,0.50,-1.80,0.20,171.70,-138.20,271.90,0.10,0.00,0.00
2019-03-16 00:27:00,-7.90,-8.90,-1.40,0.10,-2.00,,171.10,-138.80,271.90,0.20,0.00,0.00
2019-03-16 00:28:00,-7.90,-8.90,-1.80,,-2.40,,171.10,-138.80,271.90,0.80,0.00,0.00
2019-03-16 00:29:00,-7.90,-8.90,-2.10,,-2.60,,171.50,-138.40,271.90,0.80,0.00,0.00
2019-03-16 00:30:00,-8.00,-8.90,-2.30,,-2.80,,171.20,-138.60,271.90,0.90,0.00,0.00
2019-03-16 00:31:00,-8.00,-8.90,-2.50,,-3.00,,170.40,-139.50,271.90,1.40,0.00,0.00
2019-03-16 00:32:00,-8.10,-9.00,-2.60,,-3.10,,171.30,-138.50,271.90,1.10,0.00,0.00
2019-03-16 00:33:00,-8.10,-9.00,-2.40,,-3.10,,171.40,-138.40,271.90,0.80,0.00,0.00
2019-03-16 00:34:00,-8.10,-9.00,-2.20,,-2.90,,170.70,-139.10,271.90,1.00,0.00,0.00
2019-03-16 00:35:00,-8.10,-9.00,-2.20,,-2.80,,170.50,-139.20,271.90,0.80,0.00,0.00
2019-03-16 00:36:00,-8.10,-9.00,-2.30,,-2.80,,170.80,-138.90,271.90,1.20,0.00,0.00
2019-03-16 00:37:00,-8.10,-9.10,-2.30,,-2.80,,170.60,-139.10,271.90,1.10,0.00,0.00
2019-03-16 00:38:00,-8.20,-9.10,-2.30,,-2.80,,170.10,-139.60,271.80,1.00,0.00,0.00
2019-03-16 00:39:00,-8.20,-9.10,-2.50,,-2.90,,169.90,-139.70,271.80,1.10,0.00,0.00
2019-03-16 00:40:00,-8.30,-9.20,-2.60,,-3.00,,170.00,-139.50,271.80,1.30,0.00,0.00
2019-03-16 00:41:00,-8.30,-9.20,-2.60,,-3.00,,169.80,-139.70,271.80,1.10,0.00,0.00
2019-03-16 00:42:00,-8.40,-9.30,-2.60,,-3.00,,170.00,-139.30,271.80,1.50,0.10,0.00
2019-03-16 00:43:00,-8.30,-9.20,-2.70,,-3.00,,170.20,-139.00,271.70,1.20,0.00,0.00
2019-03-16 00:44:00,-8.20,-9.10,-2.60,,-3.00,,169.90,-139.20,271.70,1.10,0.00,0.00
2019-03-16 00:45:00,-8.20,-9.10,-2.60,,-3.00,,169.90,-139.10,271.70,1.10,0.00,0.00
2019-03-16 00:46:00,-8.20,-9.00,-2.70,,-3.00,,170.10,-138.80,271.70,1.10,0.00,0.00
2019-03-16 00:47:00,-8.10,-9.00,-2.70,,-3.10,,169.10,-139.80,271.70,1.10,0.00,0.00
2019-03-16 00:48:00,-8.20,-9.00,-2.80,,-3.20,,168.80,-139.90,271.60,1.70,0.10,0.00
2019-03-16 00:49:00,-8.10,-9.00,-2.90,,-3.30,,169.30,-139.20,271.60,1.50,0.10,0.00
2019-03-16 00:50:00,-8.10,-9.00,-2.90,,-3.50,,170.30,-138.00,271.60,1.40,0.00,0.00
2019-03-16 00:51:00,-8.10,-9.00,-2.80,,-3.40,,170.40,-137.90,271.50,1.20,0.00,0.00
2019-03-16 00:52:00,-8.10,-9.10,-2.50,,-3.10,,170.40,-137.80,271.50,1.10,0.00,0.00
2019-03-16 00:53:00,-8.10,-9.00,-2.30,,-2.90,,171.10,-137.10,271.50,1.00,0.00,0.00
2019-03-16 00:54:00,-8.00,-9.00,-2.10,0.00,-2.70,,170.30,-137.80,271.50,0.90,0.00,0.00
2019-03-16 00:55:00,-8.00,-8.90,-2.10,0.00,-2.60,,171.10,-137.00,271.50,1.10,0.00,0.00
2019-03-16 00:56:00,-7.80,-8.80,-2.10,,-2.70,,171.30,-136.70,271.50,0.50,0.00,0.00
2019-03-16 00:57:00,-7.70,-8.70,-2.20,,-2.70,,170.50,-137.60,271.50,0.80,0.00,0.00
2019-03-16 00:58:00,-7.70,-8.70,-2.40,,-2.90,,170.10,-137.90,271.50,1.10,0.00,0.00
2019-03-16 00:59:00,-7.70,-8.70,-2.60,,-3.10,,171.10,-136.80,271.50,1.00,0.00,0.00
2019-03-16 01:00:00,-7.70,-8.60,-2.60,,-3.20,,171.10,-136.80,271.50,0.70,0.00,0.00
2019-03-16 01:01:00,-7.70,-8.60,-2.60,,-3.20,,170.90,-137.00,271.50,0.70,0.00,0.00
2019-03-16 01:02:00,-7.70,-8.70,-2.60,,-3.20,,170.80,-137.10,271.50,0.80,0.00,0.00
2019-03-16 01:03:00,-7.80,-8.70,-2.50,,-3.10,,170.60,-137.30,271.50,0.70,0.00,0.00
2019-03-16 01:04:00,-7.90,-8.80,-2.50,0.00,-3.10,,170.40,-137.40,271.40,0.50,0.00,0.00
2019-03-16 01:05:00,-8.00,-8.80,-2.50,0.10,-3.10,,170.80,-137.00,271.40,0.70,0.00,0.00
2019-03-16 01:06:00,-7.90,-8.70,-2.60,0.00,-3.20,,170.90,-136.90,271.40,0.60,0.00,0.00
2019-03-16 01:07:00,-7.80,-8.70,-2.70,0.00,-3.20,,170.70,-137.20,271.40,0.60,0.00,0.00
2019-03-16 01:08:00,-7.80,-8.70,-2.60,0.00,-3.20,,170.20,-137.70,271.40,0.80,0.00,0.00
2019-03-16 01:09:00,-7.90,-8.90,-2.60,,-3.10,,169.80,-138.00,271.40,0.80,0.00,0.00
2019-03-16 01:10:00,-8.10,-9.00,-2.60,,-3.10,,169.40,-138.40,271.40,0.80,0.00,0.00
2019-03-16 01:11:00,-8.10,-9.00,-2.80,,-3.20,,169.60,-138.10,271.40,0.90,0.00,0.00
2019-03-16 01:12:00,-8.10,-9.00,-2.70,,-3.30,,170.80,-136.80,271.40,0.90,0.00,0.00
2019-03-16 01:13:00,-8.00,-8.90,-2.60,,-3.20,,171.10,-136.60,271.40,0.30,0.00,0.00
2019-03-16 01:14:00,-8.00,-8.90,-2.50,0.00,-3.20,,170.90,-136.80,271.40,0.40,0.00,0.00
2019-03-16 01:15:00,-7.90,-8.80,-2.40,0.20,-3.10,,171.00,-136.70,271.40,0.40,0.00,0.00
2019-03-16 01:16:00,-7.80,-8.70,-2.20,0.30,-3.00,,171.40,-136.30,271.40,0.70,0.00,0.00
2019-03-16 01:17:00,-7.60,-8.60,-2.20,0.30,-2.90,,171.20,-136.60,271.40,0.40,0.00,0.00
2019-03-16 01:18:00,-7.60,-8.50,-2.30,0.10,-3.00,,171.10,-136.70,271.40,0.50,0.00,0.00
2019-03-16 01:19:00,-7.60,-8.60,-2.30,0.00,-3.10,,171.70,-136.20,271.40,0.60,0.00,0.00
2019-03-16 01:20:00,-7.60,-8.60,-2.30,0.00,-3.20,,171.30,-136.70,271.50,0.40,0.00,0.00
2019-03-16 01:21:00,-7.50,-8.50,-2.40,,-3.30,,171.00,-137.00,271.50,0.40,0.00,0.00
2019-03-16 01:22:00,-7.50,-8.50,-2.50,,-3.30,,171.30,-136.70,271.50,0.60,0.00,0.00
2019-03-16 01:23:00,-7.50,-8.50,-2.50,,-3.40,,171.40,-136.60,271.50,0.90,0.00,0.00
2019-03-16 01:24:00,-7.50,-8.40,-2.60,,-3.40,,171.20,-136.90,271.50,0.60,0.00,0.00
2019-03-16 01:25:00,-7.60,-8.50,-2.60,,-3.50,,170.70,-137.40,271.50,0.80,0.00,0.00
2019-03-16 01:26:00,-7.70,-8.60,-2.50,,-3.40,,170.70,-137.40,271.50,0.50,0.00,0.00
2019-03-16 01:27:00,-7.60,-8.60,-2.50,,-3.40,,170.70,-137.50,271.50,0.70,0.00,0.00
2019-03-16 01:28:00,-7.60,-8.50,-2.70,,-3.40,,170.70,-137.40,271.50,0.90,0.00,0.00
2019-03-16 01:29:00,-7.60,-8.50,-2.80,,-3.50,,171.10,-137.00,271.50,0.80,0.00,0.00
2019-03-16 01:30:00,-7.50,-8.50,-2.90,,-3.70,,171.10,-137.00,271.50,0.90,0.00,0.00
2019-03-16 01:31:00,-7.50,-8.40,-3.10,,-3.90,,170.70,-137.40,271.50,0.80,0.00,0.00
2019-03-16 01:32:00,-7.50,-8.40,-3.20,,-4.00,,170.10,-138.00,271.50,0.90,0.00,0.00
2019-03-16 01:33:00,-7.60,-8.50,-3.40,,-4.20,,169.90,-138.10,271.50,0.80,0.00,0.00
2019-03-16 01:34:00,-7.70,-8.60,-3.40,,-4.30,,170.10,-137.90,271.50,0.90,0.00,0.00
2019-03-16 01:35:00,-7.70,-8.60,-3.40,,-4.30,,170.60,-137.40,271.50,1.10,0.00,0.00
2019-03-16 01:36:00,-7.70,-8.60,-3.30,,-4.20,,170.10,-137.80,271.50,0.90,0.00,0.00
2019-03-16 01:37:00,-7.70,-8.60,-3.20,,-4.20,,170.00,-137.80,271.40,1.10,0.00,0.00
2019-03-16 01:38:00,-7.70,-8.60,-3.00,,-4.00,,170.50,-137.30,271.40,0.90,0.00,0.00
2019-03-16 01:39:00,-7.60,-8.60,-2.80,0.10,-3.80,,170.60,-137.20,271.40,0.90,0.00,0.00
2019-03-16 01:40:00,-7.60,-8.60,-2.60,0.20,-3.60,,170.90,-136.90,271.40,1.00,0.00,0.00
2019-03-16 01:41:00,-7.60,-8.60,-2.50,0.30,-3.50,,171.00,-136.80,271.40,0.80,0.00,0.00
2019-03-16 01:42:00,-7.50,-8.50,-2.40,0.30,-3.40,,171.20,-136.70,271.40,0.80,0.00,0.00
2019-03-16 01:43:00,-7.50,-8.50,-2.40,0.20,-3.30,,170.00,-137.90,271.50,0.70,0.00,0.00
2019-03-16 01:44:00,-7.50,-8.50,-2.30,0.10,-3.30,,170.90,-137.00,271.50,0.70,0.00,0.00
2019-03-16 01:45:00,-7.50,-8.50,-2.30,,-3.30,,171.00,-136.90,271.50,1.00,0.00,0.00
2019-03-16 01:46:00,-7.50,-8.40,-2.50,,-3.40,,170.50,-137.50,271.50,0.90,0.00,0.00
