
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2018-12-30 00:00:00,-8.20,-9.60,-0.80,0.70,-1.50,,194.00,-128.00,274.50,0.30,0.00,0.00
2018-12-30 00:01:00,-8.20,-9.60,-0.90,0.60,-1.50,,194.20,-127.90,274.50,0.40,0.00,0.00
2018-12-30 00:02:00,-8.00,-9.30,-1.00,0.50,-1.60,,194.40,-127.70,274.50,0.60,0.00,0.00
2018-12-30 00:03:00,-8.00,-9.20,-1.10,0.50,-1.70,,194.10,-127.90,274.50,0.70,0.00,0.00
2018-12-30 00:04:00,-8.00,-9.30,-1.20,0.40,-1.80,,193.90,-128.20,274.50,0.50,0.00,0.00
2018-12-30 00:05:00,-8.20,-9.40,-1.30,0.30,-1.80,,193.90,-128.10,274.50,0.70,0.00,0.00
2018-12-30 00:06:00,-8.10,-9.40,-1.20,0.30,-1.90,,194.00,-128.10,274.50,0.50,0.00,0.00
2018-12-30 00:07:00,-8.00,-9.30,-1.30,0.30,-1.90,,193.90,-128.10,274.50,0.40,0.00,0.00
2018-12-30 00:08:00,-7.90,-9.20,-1.30,0.30,-1.90,,193.90,-128.20,274.50,0.70,0.00,0.00
2018-12-30 00:09:00,-7.90,-9.10,-1.40,0.20,-2.00,,193.90,-128.20,274.50,0.80,0.00,0.00
2018-12-30 00:10:00,-8.00,-9.20,-1.40,0.10,-2.00,,193.60,-128.40,274.50,0.80,0.00,0.00
