
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-03-13 00:00:00,-4.60,-5.40,0.60,0.20,0.80,0.20,213.50,-63.70,264.40,1.20,0.00,0.00
2019-03-13 00:01:00,-4.50,-5.30,0.60,0.20,0.80,0.10,213.60,-63.60,264.40,1.00,0.00,0.00
2019-03-13 00:02:00,-4.50,-5.20,0.70,0.20,0.70,0.10,211.10,-66.00,264.40,1.10,0.00,0.00
2019-03-13 00:03:00,-4.60,-5.40,0.70,0.20,0.80,0.20,207.90,-69.20,264.40,1.00,0.00,0.00
2019-03-13 00:04:00,-4.80,-5.60,0.80,0.30,0.80,0.30,207.90,-69.20,264.40,1.00,0.00,0.00
2019-03-13 00:05:00,-4.90,-5.70,0.80,0.40,0.90,0.40,207.80,-69.20,264.40,1.20,0.00,0.00
2019-03-13 00:06:00,-4.90,-5.80,0.90,0.50,0.90,0.40,205.60,-71.40,264.40,1.10,0.00,0.00
2019-03-13 00:07:00,-5.10,-6.00,0.90,0.50,0.90,0.50,208.50,-68.50,264.40,0.90,0.00,0.00
2019-03-13 00:08:00,-5.10,-5.90,0.90,0.50,0.90,0.60,213.60,-63.50,264.40,0.70,0.00,0.00
2019-03-13 00:09:00,-5.00,-5.80,0.90,0.50,0.90,0.50,216.80,-60.20,264.40,0.90,0.00,0.00
