
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-01-23 00:00:00,-7.50,-8.70,-0.70,0.90,-1.70,0.30,209.70,-122.20,276.60,0.10,0.00,0.00
2019-01-23 00:01:00,-7.50,-8.80,-0.70,1.00,-1.70,0.30,209.40,-122.60,276.60,0.10,0.00,0.00
2019-01-23 00:02:00,-7.50,-8.90,-0.70,1.20,-1.70,0.40,209.40,-122.80,276.70,0.10,0.00,0.00
2019-01-23 00:03:00,-7.30,-8.60,-0.80,1.30,-1.70,0.50,209.40,-123.00,276.70,0.10,0.00,0.00
2019-01-23 00:04:00,-7.20,-8.50,-0.90,1.30,-1.80,0.50,209.10,-123.40,276.70,0.20,0.00,0.00
2019-01-23 00:05:00,-7.40,-8.70,-0.90,1.30,-1.90,0.40,208.80,-123.80,276.70,0.10,0.00,0.00
2019-01-23 00:06:00,-7.50,-8.90,-0.90,1.20,-1.80,0.40,208.70,-124.00,276.80,0.20,0.00,0.00
2019-01-23 00:07:00,-7.60,-9.00,-0.80,1.10,-1.80,0.40,208.70,-124.20,276.80,0.10,0.00,0.00
2019-01-23 00:08:00,-7.60,-9.00,-0.90,1.00,-1.80,0.20,208.40,-124.70,276.80,0.10,0.00,0.00
2019-01-23 00:09:00,-7.60,-9.00,-0.90,1.00,-1.80,0.10,208.50,-124.70,276.90,0.10,0.00,0.00
2019-01-23 00:10:00,-7.60,-8.90,-1.00,1.00,-1.80,0.20,208.70,-124.60,276.90,0.40,0.00,0.00
2019-01-23 00:11:00,-7.70,-9.10,-0.90,1.10,-1.80,0.30,208.70,-124.70,276.90,0.00,0.00,0.00
2019-01-23 00:12:00,-7.70,-9.10,-0.90,1.10,-1.70,0.40,208.50,-125.10,276.90,0.10,0.00,0.00
2019-01-23 00:13:00,-7.60,-9.00,-1.00,1.00,-1.80,0.30,208.70,-125.10,277.00,0.30,0.00,0.00
2019-01-23 00:14:00,-7.80,-9.10,-1.00,0.90,-1.80,0.10,207.90,-125.90,277.00,0.10,0.00,0.00
2019-01-23 00:15:00,-8.00,-9.20,-1.10,0.70,-1.80,0.00,207.50,-126.50,277.00,0.10,0.00,0.00
2019-01-23 00:16:00,-8.10,-9.20,-1.30,0.40,-2.00,,207.50,-126.50,277.00,0.10,0.00,0.00
