
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2018-12-12 00:00:00,-9.30,-10.50,-0.50,,-0.70,,217.10,-116.10,276.90,0.50,0.00,0.00
2018-12-12 00:01:00,-9.40,-10.60,-0.40,,-0.70,,214.00,-119.00,276.80,0.70,0.00,0.00
2018-12-12 00:02:00,-9.50,-10.70,-0.50,,-0.60,,213.10,-119.80,276.80,0.80,0.00,0.00
2018-12-12 00:03:00,-9.70,-10.90,-0.60,,-0.60,,214.00,-118.90,276.80,1.00,0.00,0.00
2018-12-12 00:04:00,-9.70,-10.90,-0.60,,-0.60,,216.30,-116.50,276.80,0.70,0.00,0.00
2018-12-12 00:05:00,-9.70,-10.90,-0.60,,-0.60,,219.80,-112.90,276.80,0.80,0.00,0.00
2018-12-12 00:06:00,-9.70,-10.90,-0.70,,-0.70,,221.50,-111.10,276.70,0.80,0.00,0.00
2018-12-12 00:07:00,-9.60,-10.90,-0.70,,-0.70,,222.40,-110.20,276.70,1.00,0.00,0.00
2018-12-12 00:08:00,-9.80,-11.00,-0.70,,-0.70,,221.20,-111.30,276.70,0.90,0.00,0.00
2018-12-12 00:09:00,-9.90,-11.10,-0.70,,-0.70,,219.60,-112.60,276.70,1.10,0.00,0.00
2018-12-12 00:10:00,-9.80,-11.00,-0.60,,-0.70,,220.00,-112.10,276.60,0.90,0.00,0.00
2018-12-12 00:11:00,-9.80,-10.90,-0.60,,-0.70,,219.10,-112.90,276.60,0.70,0.00,0.00
2018-12-12 00:12:00,-9.70,-10.90,-0.50,,-0.70,,218.70,-113.30,276.60,0.70,0.00,0.00
2018-12-12 00:13:00,-9.70,-10.90,-0.50,,-0.70,,217.90,-114.00,276.60,0.50,0.00,0.00
2018-12-12 00:14:00,-9.80,-11.00,-0.60,,-0.70,,216.50,-115.30,276.60,1.00,0.00,0.00
2018-12-12 00:15:00,-9.90,-11.10,-0.60,,-0.60,,215.40,-116.30,276.60,1.00,0.00,0.00
2018-12-12 00:16:00,-9.90,-11.10,-0.60,,-0.60,,214.60,-117.00,276.50,0.90,0.00,0.00
2018-12-12 00:17:00,-9.80,-10.90,-0.50,0.00,-0.70,,215.20,-116.30,276.50,0.50,0.00,0.00
2018-12-12 00:18:00,-9.70,-10.90,-0.40,0.00,-0.70,,215.60,-115.90,276.50,0.40,0.00,0.00
2018-12-12 00:19:00,-9.60,-10.70,-0.30,0.10,-0.70,,217.40,-113.90,276.50,0.30,0.00,0.00
2018-12-12 00:20:00,-9.50,-10.60,-0.30,0.20,-0.70,0.00,219.10,-112.20,276.50,0.30,0.00,0.00
2018-12-12 00:21:00,-9.50,-10.60,-0.30,0.20,-0.70,0.00,219.80,-111.40,276.50,0.20,0.00,0.00
2018-12-12 00:22:00,-9.50,-10.60,-0.30,0.30,-0.60,0.00,219.90,-111.30,276.40,0.40,0.00,0.00
