
MeasDateTime,upward looking solar radiation; uplooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),upward looking near-IR radiation; uplooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking solar radiation; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking clear solar  Bunker; downlooking Eppley Lab precision spectral pyranometer; (Watts/meter^2),downward looking near-IR radiation; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),downward looking red solar  Bunker; downlooking Eppley Lab precision spectral pyranometer w/ IR filter; (Watts/meter^2),upward looking longwave radiation; uplooking Eppley lab precision infrared long wave radiometer; (Watts/meter^2),Upward Looking longwave voltage; uplooking Eppley lab precision infrared long wave radiometer; (millivolts),PIR case temp; uplooking Eppley lab precision infrared long wave radiometer; (Kelvin),upward looking solar radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),upward looking diffuse radiation; uplooking Sunshine pyranometer  direct and diffuse; (Watts/meter^2),SUN flag; uplooking Sunshine pyranometer  direct and diffuse; (bit)
2019-01-10 00:00:00,-9.30,-10.50,-0.20,0.20,-0.20,0.20,180.90,-122.20,270.40,1.00,0.00,0.00
2019-01-10 00:01:00,-9.40,-10.60,-0.30,0.20,-0.20,0.20,191.20,-111.90,270.40,0.90,0.00,0.00
2019-01-10 00:02:00,-9.30,-10.50,-0.30,0.20,-0.30,0.20,197.50,-105.60,270.40,0.70,0.00,0.00
2019-01-10 00:03:00,-9.20,-10.40,-0.30,0.20,-0.30,0.10,205.10,-97.90,270.40,0.50,0.00,0.00
2019-01-10 00:04:00,-9.00,-10.20,-0.30,0.20,-0.30,0.20,235.00,-68.10,270.40,0.70,0.00,0.00
2019-01-10 00:05:00,-8.70,-9.90,-0.30,0.30,-0.30,0.20,206.70,-96.40,270.40,0.20,0.00,0.00
2019-01-10 00:06:00,-8.60,-9.80,-0.20,0.30,-0.30,0.30,217.90,-85.10,270.40,0.50,0.00,0.00
2019-01-10 00:07:00,-8.50,-9.70,-0.20,0.30,-0.30,0.30,213.00,-90.00,270.40,0.10,0.00,0.00
2019-01-10 00:08:00,-8.50,-9.70,-0.20,0.30,-0.20,0.30,192.00,-111.00,270.40,0.30,0.00,0.00
2019-01-10 00:09:00,-8.60,-9.80,-0.20,0.30,-0.20,0.30,205.40,-97.70,270.40,0.40,0.00,0.00
2019-01-10 00:10:00,-8.70,-9.90,-0.20,0.20,-0.20,0.20,196.70,-106.40,270.40,0.70,0.00,0.00
2019-01-10 00:11:00,-8.80,-10.00,-0.20,0.30,-0.20,0.20,202.50,-100.50,270.40,0.20,0.00,0.00
2019-01-10 00:12:00,-8.80,-10.00,-0.10,0.30,-0.20,0.30,204.20,-98.70,270.40,0.30,0.00,0.00
2019-01-10 00:13:00,-8.70,-9.90,-0.20,0.30,-0.20,0.30,207.90,-95.10,270.40,0.40,0.00,0.00
2019-01-10 00:14:00,-8.70,-9.80,-0.20,0.30,-0.20,0.30,185.40,-117.60,270.40,0.40,0.00,0.00
2019-01-10 00:15:00,-8.80,-9.90,-0.10,0.30,-0.20,0.30,191.80,-111.30,270.40,0.50,0.00,0.00
2019-01-10 00:16:00,-8.70,-9.90,-0.20,0.30,-0.20,0.30,181.60,-121.50,270.40,0.50,0.00,0.00
2019-01-10 00:17:00,-8.90,-10.10,-0.10,0.30,-0.20,0.30,187.70,-115.40,270.40,0.40,0.00,0.00
2019-01-10 00:18:00,-9.00,-10.20,-0.20,0.30,-0.20,0.30,185.50,-117.60,270.40,0.80,0.00,0.00
2019-01-10 00:19:00,-9.00,-10.20,-0.20,0.30,-0.20,0.30,187.70,-115.40,270.40,0.50,0.00,0.00
2019-01-10 00:20:00,-9.00,-10.20,-0.20,0.30,-0.20,0.30,175.80,-127.40,270.40,0.70,0.00,0.00
2019-01-10 00:21:00,-9.00,-10.20,-0.20,0.30,-0.20,0.30,192.80,-110.40,270.40,0.60,0.00,0.00
2019-01-10 00:22:00,-9.10,-10.30,-0.20,0.30,-0.30,0.20,184.50,-118.70,270.40,0.40,0.00,0.00
2019-01-10 00:23:00,-9.10,-10.30,-0.20,0.30,-0.30,0.30,188.60,-114.60,270.40,0.40,0.00,0.00
2019-01-10 00:24:00,-9.10,-10.30,-0.20,0.30,-0.30,0.30,178.20,-125.10,270.40,0.70,0.00,0.00
2019-01-10 00:25:00,-9.20,-10.40,-0.20,0.30,-0.20,0.20,185.40,-117.90,270.40,0.60,0.00,0.00
2019-01-10 00:26:00,-9.10,-10.30,-0.30,0.30,-0.30,0.20,182.80,-120.50,270.40,0.50,0.00,0.00
2019-01-10 00:27:00,-9.00,-10.20,-0.20,0.30,-0.30,0.30,189.60,-113.70,270.40,0.60,0.00,0.00
2019-01-10 00:28:00,-8.90,-10.20,-0.20,0.30,-0.30,0.30,185.60,-117.80,270.50,0.50,0.00,0.00
2019-01-10 00:29:00,-9.10,-10.30,-0.30,0.30,-0.30,0.30,178.70,-124.80,270.50,0.50,0.00,0.00
2019-01-10 00:30:00,-9.20,-10.50,-0.30,0.30,-0.30,0.30,191.10,-112.40,270.50,0.40,0.00,0.00
2019-01-10 00:31:00,-9.40,-10.50,-0.30,0.30,-0.30,0.30,193.80,-109.60,270.50,0.30,0.00,0.00
2019-01-10 00:32:00,-9.40,-10.60,-0.20,0.30,-0.30,0.20,189.40,-114.00,270.50,0.40,0.00,0.00
2019-01-10 00:33:00,-9.30,-10.50,-0.20,0.30,-0.20,0.30,184.50,-118.90,270.50,0.60,0.00,0.00
2019-01-10 00:34:00,-9.30,-10.40,-0.30,0.30,-0.20,0.20,191.70,-111.70,270.50,0.80,0.00,0.00
2019-01-10 00:35:00,-9.20,-10.40,-0.30,0.20,-0.20,0.20,177.50,-126.00,270.50,0.60,0.00,0.00
2019-01-10 00:36:00,-9.20,-10.50,-0.20,0.20,-0.20,0.20,189.00,-114.40,270.50,0.70,0.00,0.00
2019-01-10 00:37:00,-9.20,-10.50,-0.20,0.30,-0.20,0.20,181.10,-122.20,270.50,0.70,0.00,0.00
2019-01-10 00:38:00,-9.40,-10.70,-0.20,0.30,-0.20,0.30,191.90,-111.40,270.40,0.40,0.00,0.00
2019-01-10 00:39:00,-9.30,-10.60,-0.20,0.30,-0.20,0.30,186.10,-117.30,270.40,0.70,0.00,0.00
2019-01-10 00:40:00,-9.30,-10.60,-0.20,0.30,-0.20,0.30,184.10,-119.20,270.40,0.50,0.00,0.00
2019-01-10 00:41:00,-9.40,-10.70,-0.20,0.30,-0.20,0.30,183.00,-120.30,270.40,0.30,0.00,0.00
2019-01-10 00:42:00,-9.20,-10.50,-0.20,0.30,-0.20,0.30,188.00,-115.20,270.40,0.70,0.00,0.00
2019-01-10 00:43:00,-9.10,-10.30,-0.20,0.30,-0.30,0.30,183.70,-119.60,270.40,0.50,0.00,0.00
2019-01-10 00:44:00,-9.20,-10.40,-0.20,0.30,-0.30,0.30,182.10,-121.20,270.40,0.50,0.00,0.00
2019-01-10 00:45:00,-9.40,-10.60,-0.20,0.30,-0.30,0.30,175.10,-128.20,270.40,0.40,0.00,0.00
2019-01-10 00:46:00,-9.50,-10.70,-0.20,0.30,-0.20,0.30,177.30,-125.90,270.40,0.60,0.00,0.00
2019-01-10 00:47:00,-9.50,-10.70,-0.20,0.30,-0.30,0.30,172.10,-131.20,270.40,0.80,0.00,0.00
2019-01-10 00:48:00,-9.50,-10.80,-0.20,0.30,-0.30,0.30,173.20,-130.00,270.40,0.60,0.00,0.00
2019-01-10 00:49:00,-9.60,-10.90,-0.20,0.40,-0.30,0.30,172.90,-130.30,270.40,0.40,0.00,0.00
2019-01-10 00:50:00,-9.60,-10.90,-0.30,0.40,-0.30,0.30,170.00,-133.20,270.40,0.50,0.00,0.00
2019-01-10 00:51:00,-9.60,-10.90,-0.30,0.40,-0.30,0.30,172.40,-130.70,270.40,0.60,0.00,0.00
2019-01-10 00:52:00,-9.60,-10.90,-0.30,0.40,-0.30,0.30,167.70,-135.50,270.40,0.40,0.00,0.00
2019-01-10 00:53:00,-9.60,-10.90,-0.30,0.40,-0.30,0.30,168.30,-135.00,270.40,0.50,0.00,0.00
2019-01-10 00:54:00,-9.60,-10.80,-0.30,0.40,-0.40,0.40,169.30,-134.00,270.40,0.70,0.00,0.00
2019-01-10 00:55:00,-9.60,-10.80,-0.40,0.40,-0.40,0.30,166.70,-136.60,270.40,0.50,0.00,0.00
2019-01-10 00:56:00,-9.60,-10.80,-0.40,0.40,-0.40,0.30,169.50,-133.80,270.40,0.70,0.00,0.00
2019-01-10 00:57:00,-9.60,-10.90,-0.40,0.40,-0.50,0.40,167.40,-135.90,270.40,0.50,0.00,0.00
2019-01-10 00:58:00,-9.60,-10.90,-0.40,0.40,-0.50,0.40,169.20,-134.10,270.40,0.60,0.00,0.00
2019-01-10 00:59:00,-9.60,-10.80,-0.40,0.40,-0.40,0.40,168.90,-134.40,270.40,0.40,0.00,0.00
2019-01-10 01:00:00,-9.60,-10.80,-0.40,0.40,-0.50,0.40,166.20,-137.20,270.50,0.50,0.00,0.00
2019-01-10 01:01:00,-9.70,-10.90,-0.50,0.40,-0.50,0.40,166.00,-137.40,270.50,0.80,0.00,0.00
2019-01-10 01:02:00,-9.80,-11.00,-0.40,0.40,-0.50,0.40,165.50,-137.90,270.50,0.40,0.00,0.00
2019-01-10 01:03:00,-9.90,-11.10,-0.40,0.40,-0.50,0.40,166.20,-137.20,270.40,0.50,0.00,0.00
2019-01-10 01:04:00,-9.90,-11.10,-0.40,0.40,-0.50,0.40,166.00,-137.30,270.40,0.40,0.00,0.00
2019-01-10 01:05:00,-9.90,-11.10,-0.40,0.40,-0.50,0.40,164.30,-138.90,270.40,0.50,0.00,0.00
2019-01-10 01:06:00,-9.80,-11.10,-0.40,0.40,-0.50,0.40,166.50,-136.80,270.40,0.70,0.00,0.00
2019-01-10 01:07:00,-9.80,-11.10,-0.40,0.40,-0.50,0.40,165.90,-137.40,270.40,0.50,0.00,0.00
2019-01-10 01:08:00,-9.70,-11.00,-0.30,0.40,-0.50,0.40,166.30,-137.00,270.40,0.80,0.00,0.00
2019-01-10 01:09:00,-9.60,-10.80,-0.30,0.40,-0.50,0.40,168.80,-134.50,270.40,0.60,0.00,0.00
2019-01-10 01:10:00,-9.50,-10.80,-0.30,0.40,-0.40,0.40,165.50,-137.80,270.40,0.50,0.00,0.00
2019-01-10 01:11:00,-9.60,-10.80,-0.30,0.40,-0.40,0.40,168.00,-135.30,270.40,0.50,0.00,0.00
2019-01-10 01:12:00,-9.60,-10.80,-0.30,0.40,-0.40,0.40,165.90,-137.40,270.40,0.50,0.00,0.00
2019-01-10 01:13:00,-9.50,-10.80,-0.30,0.40,-0.40,0.40,163.80,-139.50,270.40,0.70,0.00,0.00
2019-01-10 01:14:00,-9.60,-10.80,-0.30,0.40,-0.50,0.40,165.80,-137.50,270.40,0.70,0.00,0.00
2019-01-10 01:15:00,-9.50,-10.70,-0.30,0.40,-0.40,0.40,166.60,-136.70,270.40,0.70,0.00,0.00
2019-01-10 01:16:00,-9.50,-10.70,-0.30,0.40,-0.40,0.40,167.30,-136.00,270.40,0.50,0.00,0.00
2019-01-10 01:17:00,-9.50,-10.80,-0.30,0.40,-0.40,0.40,165.60,-137.70,270.40,0.30,0.00,0.00
